community,title,content,full_text,posted_at
theqoo_beauty/category/25604,오프라 데이드림 톤 많이 타?,쿨이어도 얼굴위에서 쿨톤핑크빔은 좀 혈색밖의 인위적인 느낌이라 취향이 아니어서 클9 샀다가 당근하고 필톡쓰는데 데이드림 사봐도 괜찮을까? 핑크어텐션도 별로여서 내보내고 슈가리스 사서 쓰는데 이정도면 괜찮을거같은데,오프라 데이드림 톤 많이 타? 쿨이어도 얼굴위에서 쿨톤핑크빔은 좀 혈색밖의 인위적인 느낌이라 취향이 아니어서 클9 샀다가 당근하고 필톡쓰는데 데이드림 사봐도 괜찮을까? 핑크어텐션도 별로여서 내보내고 슈가리스 사서 쓰는데 이정도면 괜찮을거같은데,2025-11-19T00:00:00
theqoo_beauty/category/25604,다이소 바세린 마스크팩 어떤게 좋아??,,다이소 바세린 마스크팩 어떤게 좋아??,2025-11-19T00:00:00
theqoo_beauty/category/25604,건조해져서 그런가 피부 개썩음 ㅠㅠ,좁쌀 올라오고 퍼석퍼석한게 보여 ㅋㅋㅋㅋ ㅠㅠㅠ 하...,건조해져서 그런가 피부 개썩음 ㅠㅠ 좁쌀 올라오고 퍼석퍼석한게 보여 ㅋㅋㅋㅋ ㅠㅠㅠ 하...,2025-11-19T00:00:00
theqoo_beauty/category/25604,원덬 화장대 서랍 정리했어 짱이지? 짱이라고 해줘,깔끔하고 맘에 들어!! 먹는 약이랑 영양제 머리끈도 다 넣음 의자는 고양이가 다 물어뜯어서 걸레임 ㅎㅋ,원덬 화장대 서랍 정리했어 짱이지? 짱이라고 해줘 깔끔하고 맘에 들어!! 먹는 약이랑 영양제 머리끈도 다 넣음 의자는 고양이가 다 물어뜯어서 걸레임 ㅎㅋ,2025-11-19T00:00:00
theqoo_beauty/category/25604,투에이엔 홀리데이 에디션 올영 단독이야?,하라팔레트 사려고 했는데 품절이네 ㅠㅠ 금방 재입고 되겠지?,투에이엔 홀리데이 에디션 올영 단독이야? 하라팔레트 사려고 했는데 품절이네 ㅠㅠ 금방 재입고 되겠지?,2025-11-19T00:00:00
theqoo_beauty/category/25604,메노킨 버블팩 써본 감상,이번주 내내 썼는데 바이오더마 에센스로션이랑 사용감 비슷함 이게 좀더 부드럽고 바이오더마가 훨씬 짱짱한 느낌 속건조 잘잡아주는데 유분기 없이 딱 수분감만 쫀쫀하게 채워주는거는 동일함 더 좋은점이 있다면 얼굴 안따갑고 손에 줄줄 안 흐르는거 정도? 바이오더마 잘쓰고 있으면 굳이 살 필요는 없을거같음 바이오더마를 버블용기에 넣으면 이거보다 더 좋겠지? 근데 난 일단 얼굴 안따가운거랑 손가락 사이로 줄줄 안흐르는게 맘에들어서 다쓰고 재구매할거같긴 함,메노킨 버블팩 써본 감상 이번주 내내 썼는데 바이오더마 에센스로션이랑 사용감 비슷함 이게 좀더 부드럽고 바이오더마가 훨씬 짱짱한 느낌 속건조 잘잡아주는데 유분기 없이 딱 수분감만 쫀쫀하게 채워주는거는 동일함 더 좋은점이 있다면 얼굴 안따갑고 손에 줄줄 안 흐르는거 정도? 바이오더마 잘쓰고 있으면 굳이 살 필요는 없을거같음 바이오더마를 버블용기에 넣으면 이거보다 더 좋겠지? 근데 난 일단 얼굴 안따가운거랑 손가락 사이로 줄줄 안흐르는게 맘에들어서 다쓰고 재구매할거같긴 함,2025-11-19T00:00:00
theqoo_beauty/category/25604,자꾸 기름나와서 다크닝 오는데 어떻게 해야하지,분명 아침에 집에서 나올땐 평소같은 얼굴톤인데 나와서 한시간만 지나도 얼굴이 시커매져 수부지라 그런가 뭘발라도 자꾸 기름나와서 토너 여러번 바르고 앰플 여러겹도 쌓아보고 별짓 다했는데 금방 건조해지는건 똑같더라 처음엔 잘 모르고 선크림 제대로 안발라서 얼굴이 탔나 했는데 세수하고 나오면 뽀얘서 태닝은 아닌가 싶은데 미치겠다,자꾸 기름나와서 다크닝 오는데 어떻게 해야하지 분명 아침에 집에서 나올땐 평소같은 얼굴톤인데 나와서 한시간만 지나도 얼굴이 시커매져 수부지라 그런가 뭘발라도 자꾸 기름나와서 토너 여러번 바르고 앰플 여러겹도 쌓아보고 별짓 다했는데 금방 건조해지는건 똑같더라 처음엔 잘 모르고 선크림 제대로 안발라서 얼굴이 탔나 했는데 세수하고 나오면 뽀얘서 태닝은 아닌가 싶은데 미치겠다,2025-11-19T00:00:00
theqoo_beauty/category/25604,ㅇㅂㅌ) 사무실 가습기는 그냥 분무량 많은게 최고인거같아,사무실 직원 쓰는거보구 따라샀는데 대만족 멀리서 봐도 내자리에서 굴뚝연기남 ㅋㅋㅋㅋ 가습기 사려는덬들 그냥 저렴하고 분무량 많은거 아무거나 사도 괜찮을듯,ㅇㅂㅌ) 사무실 가습기는 그냥 분무량 많은게 최고인거같아 사무실 직원 쓰는거보구 따라샀는데 대만족 멀리서 봐도 내자리에서 굴뚝연기남 ㅋㅋㅋㅋ 가습기 사려는덬들 그냥 저렴하고 분무량 많은거 아무거나 사도 괜찮을듯,2025-11-19T00:00:00
theqoo_beauty/category/25604,어플에서 올영 깊카 5천받았어,글 여러개 있는데 좋아요 3번정도 누르니까 뜨더라 한번해봐! 복불복인거 같은데 꽤 되는거 같아,어플에서 올영 깊카 5천받았어 글 여러개 있는데 좋아요 3번정도 누르니까 뜨더라 한번해봐! 복불복인거 같은데 꽤 되는거 같아,2025-11-19T00:00:00
theqoo_beauty/category/25604,올영 라로슈포제 보통 월에 1번은 세일할까?,필요한데,올영 라로슈포제 보통 월에 1번은 세일할까? 필요한데,2025-11-19T00:00:00
theqoo_beauty/category/25604,내 피부 왜이러는지 들어봐봐,겔미스트 뿌리고 선크림바르고 파데 스파츌라로 얇게 펴바르고 두드리는데 뭉쳐진다고 해야하나 뜬다고해야하나 하얗게 올라와서 휴지나 손으로 딱 눌러서 떼야 걷어지거든? 이거 수분이 부족해서 그래?,내 피부 왜이러는지 들어봐봐 겔미스트 뿌리고 선크림바르고 파데 스파츌라로 얇게 펴바르고 두드리는데 뭉쳐진다고 해야하나 뜬다고해야하나 하얗게 올라와서 휴지나 손으로 딱 눌러서 떼야 걷어지거든? 이거 수분이 부족해서 그래?,2025-11-19T00:00:00
theqoo_beauty/category/25604,입술에 수포 작게 났으면 헤르페스야..?,생전 처음나봄... 근데 내가 입술뜯는버릇이 엄청 심한데 딱 그 부위에 작게 낫거든? 구각쪽에 두세개 아주작게 아랫입술에 두개정도... 요즘 잠을못자서 모낭염도 낫는데 면역력문젠가ㅜ 이거 걍 냅둬도 일이주면 나아?? 해외덬이라 병원예약하려면 차피 오래걸려서ㅜ 아프다기조단 걍 ㅈㄴ건조한느낌...,입술에 수포 작게 났으면 헤르페스야..? 생전 처음나봄... 근데 내가 입술뜯는버릇이 엄청 심한데 딱 그 부위에 작게 낫거든? 구각쪽에 두세개 아주작게 아랫입술에 두개정도... 요즘 잠을못자서 모낭염도 낫는데 면역력문젠가ㅜ 이거 걍 냅둬도 일이주면 나아?? 해외덬이라 병원예약하려면 차피 오래걸려서ㅜ 아프다기조단 걍 ㅈㄴ건조한느낌...,2025-11-19T00:00:00
theqoo_beauty/category/25604,인생템섀도,"로라 캐시미어 뭐야 미쳤어...왜 이제 알았지 나 올영에서 팔레트 주구장창 사도 딱맞는 컬러 못 찾았는데 ㅜㅜㅜ 감격 스러워 하나만 발라도 데일리로 넘 괜찬고 가루날림도 없고 입자가 진짜 고와서 양 조절도 잘돼 !! 내가 뮤트톤 여름뮤트 미지근한 톤 회끼,흰끼 잘 받는 편인데 색감 너무 잘받고 눈이랑 눈썹 가까워서 섀도 하나만 바르는 편인데 딱이다...","인생템섀도 로라 캐시미어 뭐야 미쳤어...왜 이제 알았지 나 올영에서 팔레트 주구장창 사도 딱맞는 컬러 못 찾았는데 ㅜㅜㅜ 감격 스러워 하나만 발라도 데일리로 넘 괜찬고 가루날림도 없고 입자가 진짜 고와서 양 조절도 잘돼 !! 내가 뮤트톤 여름뮤트 미지근한 톤 회끼,흰끼 잘 받는 편인데 색감 너무 잘받고 눈이랑 눈썹 가까워서 섀도 하나만 바르는 편인데 딱이다...",2025-11-19T00:00:00
theqoo_beauty/category/25604,"여드름 색소침착에 피부과 토닝레이저, 에스테틱 비타민관리 뭐하는게 나을까??",비타민관리는 압출이랑 진정케어 포함해주는거고 토닝레이저는 레이저하고 팩 올려주고 끝인데 15만원정도 차이나.. 뭐하는게 더 나을까 ㅠㅠ,"여드름 색소침착에 피부과 토닝레이저, 에스테틱 비타민관리 뭐하는게 나을까?? 비타민관리는 압출이랑 진정케어 포함해주는거고 토닝레이저는 레이저하고 팩 올려주고 끝인데 15만원정도 차이나.. 뭐하는게 더 나을까 ㅠㅠ",2025-11-19T00:00:00
theqoo_beauty/category/25604,맥 세럼 컨실러 쓴지 좀 되니까 약간 변질된거같음...,산거는 올해 1월이고 개봉후 6개월 써있긴해 막 쓰기 시작할때는 너무 촉촉하고 좋고 잘 썼는데 최근에 몇달은 계속 갈라지고 뜨고 건조하고 뭉치고 베이스랑 기초 바꿔봐도 그래서 속상하다 봉컨실러 많이 써봤지만 이렇게 빨리 변질되었단 느낌 받는건 또 처음이네 같은 세럼라인 파데는 두통째고 좋은데 컨실러는 재구매 안할듯...,맥 세럼 컨실러 쓴지 좀 되니까 약간 변질된거같음... 산거는 올해 1월이고 개봉후 6개월 써있긴해 막 쓰기 시작할때는 너무 촉촉하고 좋고 잘 썼는데 최근에 몇달은 계속 갈라지고 뜨고 건조하고 뭉치고 베이스랑 기초 바꿔봐도 그래서 속상하다 봉컨실러 많이 써봤지만 이렇게 빨리 변질되었단 느낌 받는건 또 처음이네 같은 세럼라인 파데는 두통째고 좋은데 컨실러는 재구매 안할듯...,2025-11-19T00:00:00
theqoo_beauty/category/25604,헤라 실키스테이도 비비랑 섞으면 밀착력 더 좋아져?,에르보리앙 누드 있는데 혹시 두개 섞어서 쓰는덬 있을까?,헤라 실키스테이도 비비랑 섞으면 밀착력 더 좋아져? 에르보리앙 누드 있는데 혹시 두개 섞어서 쓰는덬 있을까?,2025-11-19T00:00:00
theqoo_beauty/category/25604,비타티놀 매일 발라도 되는거지?,띄엄띄엄 발라야할정도로 고함량이야?,비타티놀 매일 발라도 되는거지? 띄엄띄엄 발라야할정도로 고함량이야?,2025-11-19T00:00:00
theqoo_beauty/category/25604,퍼프세척 뿌리는주방세제로 빨아봐 직빵이다,원래 주방세제로 빨긴했었는데 뿌리는 주방세제 대박이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 1.퍼프에 물 묻히지말고 바로 뿌리는주방세제 골고루 뿌려줌 2.스미게 거품을 퍼프안에 밀어넣어준다는생각으로 꾹꾹 눌러줌 3.2번까지 한뒤에 힘을살짝 줘서 주물주물 눌러주면 안에있는 파데국물(?)이 막 밀려나옴 손이 파데색이됨 4.이때 물로 헹구면서 주물주물해줌 5.보통 4번까지하면 더이상 안해도될정도로 거의 다빠짐 만약 남은 파데양이 있다면 폼클렌징 묻혀서 조금더 빨아준뒤 키친타올로 꽉눌러서 물기 쫙빼고 말림 진짜 잘빨려 ㄹㅇ,퍼프세척 뿌리는주방세제로 빨아봐 직빵이다 원래 주방세제로 빨긴했었는데 뿌리는 주방세제 대박이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 1.퍼프에 물 묻히지말고 바로 뿌리는주방세제 골고루 뿌려줌 2.스미게 거품을 퍼프안에 밀어넣어준다는생각으로 꾹꾹 눌러줌 3.2번까지 한뒤에 힘을살짝 줘서 주물주물 눌러주면 안에있는 파데국물(?)이 막 밀려나옴 손이 파데색이됨 4.이때 물로 헹구면서 주물주물해줌 5.보통 4번까지하면 더이상 안해도될정도로 거의 다빠짐 만약 남은 파데양이 있다면 폼클렌징 묻혀서 조금더 빨아준뒤 키친타올로 꽉눌러서 물기 쫙빼고 말림 진짜 잘빨려 ㄹㅇ,2025-11-19T00:00:00
theqoo_beauty/category/25604,다이소에 몸에 막 바르기 좋은 선스틱이나 선크림 있어??,동남아 여행 가는데 급하게 사려구!!!,다이소에 몸에 막 바르기 좋은 선스틱이나 선크림 있어?? 동남아 여행 가는데 급하게 사려구!!!,2025-11-19T00:00:00
theqoo_beauty/category/25604,"악건성인데 촉촉한 파데, 쿠션, 비비, 톤업선크림 아무거나 추천해주라..!",기초를 아무리 튼튼하게 해도 쿠션이나 파데바르면 그냥 바로 떠 피뷰염도 있어서 그런듯ㅜ 비글로우 파데 써도 바르자마자 뜨더라고.. 그나마 젤 촉촉한거 추천좀!!,"악건성인데 촉촉한 파데, 쿠션, 비비, 톤업선크림 아무거나 추천해주라..! 기초를 아무리 튼튼하게 해도 쿠션이나 파데바르면 그냥 바로 떠 피뷰염도 있어서 그런듯ㅜ 비글로우 파데 써도 바르자마자 뜨더라고.. 그나마 젤 촉촉한거 추천좀!!",2025-11-19T00:00:00
theqoo_beauty/category/25604,건조해서 입술 좍좍 갈라지는데 색깔 이쁜 립밤 찾으면 이거 추천해!,"이거야! 나름 촉촉립 발랐는데 오전에 사무실에서 거울보고 입술 좍좍 갈라짐+각질 착색보고 놀래서 점심시간에 올영갔다가 자만추함 (사실 매장 아니고 앱에서 저 썸네일 봤다면 안눌러봤을듯ㅎ) 매바매일 수도 있지만 내가 간 매장은 테스터 없어서 블로그 후기보고 이 색깔로 고름 육안으로 보는 발색이랑 최대한 비슷하게 보정해서 손 색깔은 무시해주라ㅎ 예쁜 로즈베이지로 올라오고, 광도 자연스러워서 굿 사실 모든 각질을 눌러준다 이수준은 아니지만 안끈적+색깔 예쁨+각질 착색 없음이야! 나는 솔직히 메이크업 열심히 할 때는 안쓸 것 같고 사무실에 두고 쓸듯 혹시 몰라서 구매내역도 첨부!","건조해서 입술 좍좍 갈라지는데 색깔 이쁜 립밤 찾으면 이거 추천해! 이거야! 나름 촉촉립 발랐는데 오전에 사무실에서 거울보고 입술 좍좍 갈라짐+각질 착색보고 놀래서 점심시간에 올영갔다가 자만추함 (사실 매장 아니고 앱에서 저 썸네일 봤다면 안눌러봤을듯ㅎ) 매바매일 수도 있지만 내가 간 매장은 테스터 없어서 블로그 후기보고 이 색깔로 고름 육안으로 보는 발색이랑 최대한 비슷하게 보정해서 손 색깔은 무시해주라ㅎ 예쁜 로즈베이지로 올라오고, 광도 자연스러워서 굿 사실 모든 각질을 눌러준다 이수준은 아니지만 안끈적+색깔 예쁨+각질 착색 없음이야! 나는 솔직히 메이크업 열심히 할 때는 안쓸 것 같고 사무실에 두고 쓸듯 혹시 몰라서 구매내역도 첨부!",2025-11-19T00:00:00
theqoo_beauty/category/25604,단발 봉고데기 물결고데기,머리는 어깨 안닿는 단발이고 쇄골까지 기를 예정이야 글램팜 판고데기 하나만 가지고 있어서 그걸로 뻗치는 머리만 피는 정도로 쓰고있어 고데기 잘 쓸줄은 모르는데 단발이어도 컬을 내고싶음 ㅠㅠ 그러나 도저히 판고데기론 컬을 못넣겠어..ㅎ 봉고데기 36랑 물결고데기 40랑 고민된다 ㅠㅠ 뭐가 더 편할까..? + 봉고데기 산다면 자동봉고데기 오아 꺼 생각중이야...!!!!,단발 봉고데기 물결고데기 머리는 어깨 안닿는 단발이고 쇄골까지 기를 예정이야 글램팜 판고데기 하나만 가지고 있어서 그걸로 뻗치는 머리만 피는 정도로 쓰고있어 고데기 잘 쓸줄은 모르는데 단발이어도 컬을 내고싶음 ㅠㅠ 그러나 도저히 판고데기론 컬을 못넣겠어..ㅎ 봉고데기 36랑 물결고데기 40랑 고민된다 ㅠㅠ 뭐가 더 편할까..? + 봉고데기 산다면 자동봉고데기 오아 꺼 생각중이야...!!!!,2025-11-19T00:00:00
theqoo_beauty/category/25604,나스 라이트 리플렉팅 파데쓰는 덬들! 전 단계 뭐 쓰는지 궁금해!,"나는 복합성 21호 나스 라이트 리플렉팅 울롱 쓰는 중 (이 파데 살 때 촉촉으로 나왔지만 그닥 촉촉하지 않다고 해서 샀는데, 정말 기초를 어떻게 하느냐에 따라 촉촉하게 세미매트도 되더라) 9월 말에 처음 썼는데 기초는 마녀공장 판테토인 에센스토너+크림으로 마무리하고 파데 발랐었는데, 가끔 밀림.. ^^;; 가끔 얼룩덜룩해짐 ^^;;; 여름에 쓰는 프라이머를 쓰면 착 붙긴하는데 시간지나면 뭔가 피부결이 안좋아보였음ㅠㅠ 기초제품 유분때문인거 같아서 집에 쬐금 가벼운 앰플이 있길래 판테토인 에센스토너+ 브이콜라겐 하트핏앰플(진득한 제형에 마무리가 손에 살짝 쫩 붙는 스타일)을 썼더니 착 잘 붙어서 그렇게 쓰는 중. (사실 파데 안할때는 기초를 이렇게 쓰면 금방 건조한데 파데할때만 이렇게 씀) 근데 지금... 브이콜라겐 앰플 거의 다 썼는데... 음..... 베이스로 쓰기엔 비싼느낌이 있어서, 다른걸 사볼까 너무 고민이 되... 아무래도 유명한건 연작이겠지만 뛰의 베이스프렙도 관심 이 파데랑 약간 촉촉하고 쫀쫀한 베이스가 잘 어울리는 것 같은 느낌인데 다른 덬들은 파데 전 단계에 뭐 쓰는지 궁금해서 글 올려봐!!! 많관부~!!!","나스 라이트 리플렉팅 파데쓰는 덬들! 전 단계 뭐 쓰는지 궁금해! 나는 복합성 21호 나스 라이트 리플렉팅 울롱 쓰는 중 (이 파데 살 때 촉촉으로 나왔지만 그닥 촉촉하지 않다고 해서 샀는데, 정말 기초를 어떻게 하느냐에 따라 촉촉하게 세미매트도 되더라) 9월 말에 처음 썼는데 기초는 마녀공장 판테토인 에센스토너+크림으로 마무리하고 파데 발랐었는데, 가끔 밀림.. ^^;; 가끔 얼룩덜룩해짐 ^^;;; 여름에 쓰는 프라이머를 쓰면 착 붙긴하는데 시간지나면 뭔가 피부결이 안좋아보였음ㅠㅠ 기초제품 유분때문인거 같아서 집에 쬐금 가벼운 앰플이 있길래 판테토인 에센스토너+ 브이콜라겐 하트핏앰플(진득한 제형에 마무리가 손에 살짝 쫩 붙는 스타일)을 썼더니 착 잘 붙어서 그렇게 쓰는 중. (사실 파데 안할때는 기초를 이렇게 쓰면 금방 건조한데 파데할때만 이렇게 씀) 근데 지금... 브이콜라겐 앰플 거의 다 썼는데... 음..... 베이스로 쓰기엔 비싼느낌이 있어서, 다른걸 사볼까 너무 고민이 되... 아무래도 유명한건 연작이겠지만 뛰의 베이스프렙도 관심 이 파데랑 약간 촉촉하고 쫀쫀한 베이스가 잘 어울리는 것 같은 느낌인데 다른 덬들은 파데 전 단계에 뭐 쓰는지 궁금해서 글 올려봐!!! 많관부~!!!",2025-11-19T00:00:00
theqoo_beauty/category/25604,오늘 화장,오늘 쓴 거 어뮤즈 피오니스킨 라픽으로 이 팔레트 세 종류 샀는데 이거만 크림타입 있네 펄도 예쁘고 발색도 좋은 편 립은 미샤 워너코랄 블러셔 어퓨 인간계복숭아 하라 무맨 유쓰 발랐다가 영 펄이 시원찮아서 투에이앤 피치빔 더해줌 끝,오늘 화장 오늘 쓴 거 어뮤즈 피오니스킨 라픽으로 이 팔레트 세 종류 샀는데 이거만 크림타입 있네 펄도 예쁘고 발색도 좋은 편 립은 미샤 워너코랄 블러셔 어퓨 인간계복숭아 하라 무맨 유쓰 발랐다가 영 펄이 시원찮아서 투에이앤 피치빔 더해줌 끝,2025-11-19T00:00:00
theqoo_beauty/category/25604,쉐딩스틱 쓰는 덬들은,파우더 안하고 쉐딩스틱써?? 특히 코!! 쉐딩스틱 올만에쓰니까 글로우한 피부표현에는 확실히 잘어울리는데 금방 날아갈까봐 ㅜㅜ,쉐딩스틱 쓰는 덬들은 파우더 안하고 쉐딩스틱써?? 특히 코!! 쉐딩스틱 올만에쓰니까 글로우한 피부표현에는 확실히 잘어울리는데 금방 날아갈까봐 ㅜㅜ,2025-11-19T00:00:00
theqoo_beauty/category/25604,할머니가 아이펜슬 갖고 싶다는데,아이라이너 말하는거같음..근데 젤을 말하는건 아닐거고 뭘 사다드려야될지 모르겠네,할머니가 아이펜슬 갖고 싶다는데 아이라이너 말하는거같음..근데 젤을 말하는건 아닐거고 뭘 사다드려야될지 모르겠네,2025-11-19T00:00:00
theqoo_beauty/category/25604,오늘 다크닝 대박이다,오늘 어제랑 다른게 비폴렌 앰플 바른거밖에 없는데 유분때문에 그런가 다크닝 대박이얌..,오늘 다크닝 대박이다 오늘 어제랑 다른게 비폴렌 앰플 바른거밖에 없는데 유분때문에 그런가 다크닝 대박이얌..,2025-11-19T00:00:00
theqoo_beauty/category/25604,브라질리언1년무제한 50이면 가격어떤편??,지방소도시임,브라질리언1년무제한 50이면 가격어떤편?? 지방소도시임,2025-11-19T00:00:00
theqoo_beauty/category/25604,마스크가 화장이랑 궁합 최악인거 같아,멀쩡하던 베이스가 마스크 쓰자마자 엉망진창이야 마스크 쓰고도 베이스 잘 버티는 사람들은 대체 어떻게 하는건지 대단해,마스크가 화장이랑 궁합 최악인거 같아 멀쩡하던 베이스가 마스크 쓰자마자 엉망진창이야 마스크 쓰고도 베이스 잘 버티는 사람들은 대체 어떻게 하는건지 대단해,2025-11-19T00:00:00
theqoo_beauty/category/25604,졸업스냅 메이크업 레퍼런스 모았는데 성형외과 말고 샵에서 실현 가능함...???,"모아놓고보니까 그냥 예쁜여자 사진이라 샵에서 빠꾸먹고 성형외과 가라고할 것 같음;;;; 너무 연하게 하면 사진 잘 안 나오려나???ㅠㅠ 진한건 안어울리고 부담스러워서... 눈 많이 올때 찍을거고 최대한 깔끔하게 찍고싶은데 그냥 보정 돈 배로 주고 쌩얼에 화장 입혀달라고 하는게 나을지도 ㅋㅅㅋ 걍 뭘 해도 예쁠 얼굴이라 예뻐보이는 메이크업인지... 내얼굴에 하면 그냥 티도 안날지... 인스타에 투명메이크업, 클린걸메이크업, 배우프로필, 배우메이크업 검색해서 일반인 레퍼 더 모았는데 전부 예쁘고... 그래서 너무 걱정됨...ㅋㅋㅋㅜㅜ","졸업스냅 메이크업 레퍼런스 모았는데 성형외과 말고 샵에서 실현 가능함...??? 모아놓고보니까 그냥 예쁜여자 사진이라 샵에서 빠꾸먹고 성형외과 가라고할 것 같음;;;; 너무 연하게 하면 사진 잘 안 나오려나???ㅠㅠ 진한건 안어울리고 부담스러워서... 눈 많이 올때 찍을거고 최대한 깔끔하게 찍고싶은데 그냥 보정 돈 배로 주고 쌩얼에 화장 입혀달라고 하는게 나을지도 ㅋㅅㅋ 걍 뭘 해도 예쁠 얼굴이라 예뻐보이는 메이크업인지... 내얼굴에 하면 그냥 티도 안날지... 인스타에 투명메이크업, 클린걸메이크업, 배우프로필, 배우메이크업 검색해서 일반인 레퍼 더 모았는데 전부 예쁘고... 그래서 너무 걱정됨...ㅋㅋㅋㅜㅜ",2025-11-19T00:00:00
theqoo_beauty/category/25604,샹테카이 쿠션 뭔가 얄미운 맛이 있음.,커버력 없고 가격 개사악하고 자차기능 없는데 사용하면 피부는 자연스럽게 좋아보이게 만들어줌,샹테카이 쿠션 뭔가 얄미운 맛이 있음. 커버력 없고 가격 개사악하고 자차기능 없는데 사용하면 피부는 자연스럽게 좋아보이게 만들어줌,2025-11-19T00:00:00
theqoo_beauty/category/25604,내친구 쌉인데 워스트인 화장품 기세로 사는거 어떠냐 물어보니까 음 좋게 말하면 기세지만,나쁘겐 말 안할게 이러길래 나쁘게도 말해봐 했더니 돈과 시간을 투입해서 더 못생겨질 필요가 있을까?? << ㅅㅂㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갑자기 소비욕 확 없어짐,내친구 쌉인데 워스트인 화장품 기세로 사는거 어떠냐 물어보니까 음 좋게 말하면 기세지만 나쁘겐 말 안할게 이러길래 나쁘게도 말해봐 했더니 돈과 시간을 투입해서 더 못생겨질 필요가 있을까?? << ㅅㅂㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갑자기 소비욕 확 없어짐,2025-11-19T00:00:00
theqoo_beauty/category/25604,에스트라 하이드로에센스 스킨 대용으로 쓸 수 있어?,혹시 아는 덬?ㅠ,에스트라 하이드로에센스 스킨 대용으로 쓸 수 있어? 혹시 아는 덬?ㅠ,2025-11-19T00:00:00
theqoo_beauty/category/25604,그래도 물방울빌런이 큰 일 한거같음,그동안 이벤트 후기 보면 제품 뜯지도 않은 사진 하나 덜렁 올리고 대충 갈겨쓰는 성의 없는 후기 많았는데 규정 생긴 이후로 최소한의 예의는 지켜서 올리니까 좋아 지금도 성의 없는 후기 없는건 아니지만 일단 개봉해서 사용사진 올리는만큼 되팔이는 못하니까 괜찮은듯 개떡같이 올리거나 먹튀하면 바로 블랙 올라가서 참여 못하니까 그것도 좋음,그래도 물방울빌런이 큰 일 한거같음 그동안 이벤트 후기 보면 제품 뜯지도 않은 사진 하나 덜렁 올리고 대충 갈겨쓰는 성의 없는 후기 많았는데 규정 생긴 이후로 최소한의 예의는 지켜서 올리니까 좋아 지금도 성의 없는 후기 없는건 아니지만 일단 개봉해서 사용사진 올리는만큼 되팔이는 못하니까 괜찮은듯 개떡같이 올리거나 먹튀하면 바로 블랙 올라가서 참여 못하니까 그것도 좋음,2025-11-19T00:00:00
theqoo_beauty/category/25604,오늘 기초 완전 쌓았다고 생각했는데 ㅠㅜ 베이스 다 떠있어,기초부터 시간텀둬가면서 발라주고 쿠션도 양조절 많이 했다고 생각했는데 ㅠㅡ 지금도 그냥 기분상으론 피부가 촉촉한게 느껴져 근데 거울보면 다 떠있음 진짜 왤까… ㅠ,오늘 기초 완전 쌓았다고 생각했는데 ㅠㅜ 베이스 다 떠있어 기초부터 시간텀둬가면서 발라주고 쿠션도 양조절 많이 했다고 생각했는데 ㅠㅡ 지금도 그냥 기분상으론 피부가 촉촉한게 느껴져 근데 거울보면 다 떠있음 진짜 왤까… ㅠ,2025-11-19T00:00:00
