community,title,content,full_text,posted_at
dcinside_국내연예-남자여자연예인_갤러리,티존 뚜렷하면 뚜껑머리한게 더 이상하긔,갓양에서 성인백잦이 뚜껑머리하면 거진 읍냐일거긔 아니면 아시아피버너드거나 퀸살법나온 갓양잦도 하는 스타일이 읍냐같았는데 역시 읍냐였긔 갓양잦이 뚜껑머리하면 뒤도 안돌아보고 멀리하시긔,티존 뚜렷하면 뚜껑머리한게 더 이상하긔 갓양에서 성인백잦이 뚜껑머리하면 거진 읍냐일거긔 아니면 아시아피버너드거나 퀸살법나온 갓양잦도 하는 스타일이 읍냐같았는데 역시 읍냐였긔 갓양잦이 뚜껑머리하면 뒤도 안돌아보고 멀리하시긔,2025-11-15T13:03:17
dcinside_국내연예-남자여자연예인_갤러리,젖괴들 뚜껑머리땜에 여권규정도 바뀐거잖아,20년도에 뚜껑 헤어로 윾럽에서 입뺀당해서 눈썹 규정생김 딸깍충 클론들이 계속 들어오는데 갓양인들 안빡치고 베기긔?,젖괴들 뚜껑머리땜에 여권규정도 바뀐거잖아 20년도에 뚜껑 헤어로 윾럽에서 입뺀당해서 눈썹 규정생김 딸깍충 클론들이 계속 들어오는데 갓양인들 안빡치고 베기긔?,2025-11-15T12:55:59
dcinside_국내연예-남자여자연예인_갤러리,한남 1시간만에 차버린이유래,백퍼 혐혼하기전까지 스윗한척다하고 혐혼목표에 달성하면 도태정병완화해서 180도바뀔폐급한남,한남 1시간만에 차버린이유래 백퍼 혐혼하기전까지 스윗한척다하고 혐혼목표에 달성하면 도태정병완화해서 180도바뀔폐급한남,2025-11-15T12:55:13
dcinside_국내연예-남자여자연예인_갤러리,방송 - 야노시호 가짜의 삶 (유튜브용 보여주기식 하루에용~♥),야노시호 가짜의 삶 (유튜브용 보여주기식 하루에용~♥),방송 - 야노시호 가짜의 삶 (유튜브용 보여주기식 하루에용~♥) 야노시호 가짜의 삶 (유튜브용 보여주기식 하루에용~♥),2025-11-15T12:54:09
dcinside_국내연예-남자여자연예인_갤러리,방송 - 대한민국 경제를 한 눈에 알아보는 경제학과💰~ ㅣ 방송대,대한민국 경제를 한 눈에 알아보는 경제학과💰~ ㅣ 방송대 .5 경제학과 박강우 교수님 ...,방송 - 대한민국 경제를 한 눈에 알아보는 경제학과💰~ ㅣ 방송대 대한민국 경제를 한 눈에 알아보는 경제학과💰~ ㅣ 방송대 .5 경제학과 박강우 교수님 ...,2025-11-15T12:51:46
dcinside_국내연예-남자여자연예인_갤러리,양잦들 한남마냥 뚜껑헤어 안하는이유,존이 ㅈㄴ 뚜렷해서 뚜껑쓰면 손해봄 시발 ㅈ같은나라에 잘못태어나서 한남뚜껑보고 비위상한 온냐들 오늘도 화이팅하시긔,양잦들 한남마냥 뚜껑헤어 안하는이유 존이 ㅈㄴ 뚜렷해서 뚜껑쓰면 손해봄 시발 ㅈ같은나라에 잘못태어나서 한남뚜껑보고 비위상한 온냐들 오늘도 화이팅하시긔,2025-11-15T12:50:51
dcinside_국내연예-남자여자연예인_갤러리,방송 - 삼국지 관우가 진짜로 나타났다? 관우 빙의 된 중국 무술,삼국지 관우가 진짜로 나타났다? 관우 빙의 된 중국 무술 고수의 충격 격투기 도전!,방송 - 삼국지 관우가 진짜로 나타났다? 관우 빙의 된 중국 무술 삼국지 관우가 진짜로 나타났다? 관우 빙의 된 중국 무술 고수의 충격 격투기 도전!,2025-11-15T12:44:26
dcinside_국내연예-남자여자연예인_갤러리,씻으란 소리에 고소한 성별ㄷㄷ,한국남자ㄷㄷㄷ,씻으란 소리에 고소한 성별ㄷㄷ 한국남자ㄷㄷㄷ,2025-11-15T12:23:43
dcinside_국내연예-남자여자연예인_갤러리,유방암 걸릴 확률 높다는 이유도,의심해야하노 자꾸 좆기 안낳으고 지방많으면 걸릴확률 높아진다는데 멋글에 좆기 낳고 저체중인데도 걸렸다는 줌들 한트럭이긔 그 줌들 죄다 걍 스트레스 땜에 잠 못자서 걸렸다는데 자꾸 암가지고 봊들보고 좆기낳고 몸머관리하라는 거 같아서 의심스럽긔,유방암 걸릴 확률 높다는 이유도 의심해야하노 자꾸 좆기 안낳으고 지방많으면 걸릴확률 높아진다는데 멋글에 좆기 낳고 저체중인데도 걸렸다는 줌들 한트럭이긔 그 줌들 죄다 걍 스트레스 땜에 잠 못자서 걸렸다는데 자꾸 암가지고 봊들보고 좆기낳고 몸머관리하라는 거 같아서 의심스럽긔,2025-11-15T12:16:56
dcinside_국내연예-남자여자연예인_갤러리,덬창 어떻게 커진건지 알면 봊초라고 할수가 없긔,아직 애국심 남아있는 한녀들 많던 시기에 능뽕젖괴들 한녀들한테 욕먹으면서 지들끼리 뭉쳐서 수용소 개념으로 몰려갔던 곳이 덬창이었잖긔 그래서 신생커뮤였던 곳이 한순간에 대형사이트 됐는데 자꾸 봊초라고 우기는 이유를 모르겠노,덬창 어떻게 커진건지 알면 봊초라고 할수가 없긔 아직 애국심 남아있는 한녀들 많던 시기에 능뽕젖괴들 한녀들한테 욕먹으면서 지들끼리 뭉쳐서 수용소 개념으로 몰려갔던 곳이 덬창이었잖긔 그래서 신생커뮤였던 곳이 한순간에 대형사이트 됐는데 자꾸 봊초라고 우기는 이유를 모르겠노,2025-11-15T12:16:19
dcinside_국내연예-남자여자연예인_갤러리,덬창은 80퍼가 잦이고 그나마 있는 봊도 뿡줌이긔,대부분이 봊스프레하는 젖괴겠지만 진짜 봊이 이러고 있다고 해도 일반적인 한녀들이랑은 거리가 먼 뿡줌들이기 때문에 한녀 백래시 걱정은 크게 안해도 되긔 작년에도 봊초라고 알려진 사이트중 덬창만 뿡셕 편들면서 빨고 있었잖긔 정상적인 한녀면 뿡셕을 어떻게 빨아,덬창은 80퍼가 잦이고 그나마 있는 봊도 뿡줌이긔 대부분이 봊스프레하는 젖괴겠지만 진짜 봊이 이러고 있다고 해도 일반적인 한녀들이랑은 거리가 먼 뿡줌들이기 때문에 한녀 백래시 걱정은 크게 안해도 되긔 작년에도 봊초라고 알려진 사이트중 덬창만 뿡셕 편들면서 빨고 있었잖긔 정상적인 한녀면 뿡셕을 어떻게 빨아,2025-11-15T12:11:18
dcinside_국내연예-남자여자연예인_갤러리,껌젖 무골반 개한녀가 사람이냐 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,껌젖 무골반 개한녀가 사람이냐 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,2025-11-15T12:08:06
dcinside_국내연예-남자여자연예인_갤러리,개한녀 = 사탄,ㅋㅋㅋㅋㅋㅋㅋㅋ,개한녀 = 사탄 ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-11-15T12:06:15
dcinside_국내연예-남자여자연예인_갤러리,아니 시발 그냥 길거리에 있는 슴응디 큰 봊 이렇게 자세하게 관찰하는게,젖괴말고 누가있노 한녀끼리는 서로 슴응디 눈안가게 조심하는데 젖괴들만 대놓고 슴응디 크다고 쳐다보고있고 모양품평질까지 하는거지 저새끼들 젖괴아니고 한녀면 진짜 그냥 혀깨물고 죽어야돼 다른봊 품평질할때가 아니긔 본인 뇌는 이미 젖괴화가 끝나셨는데,아니 시발 그냥 길거리에 있는 슴응디 큰 봊 이렇게 자세하게 관찰하는게 젖괴말고 누가있노 한녀끼리는 서로 슴응디 눈안가게 조심하는데 젖괴들만 대놓고 슴응디 크다고 쳐다보고있고 모양품평질까지 하는거지 저새끼들 젖괴아니고 한녀면 진짜 그냥 혀깨물고 죽어야돼 다른봊 품평질할때가 아니긔 본인 뇌는 이미 젖괴화가 끝나셨는데,2025-11-15T12:06:07
dcinside_국내연예-남자여자연예인_갤러리,피싸개 개한녀,도축해야,피싸개 개한녀 도축해야,2025-11-15T12:05:45
dcinside_국내연예-남자여자연예인_갤러리,개한녀 피싸개들아,재기해,개한녀 피싸개들아 재기해,2025-11-15T12:05:29
dcinside_국내연예-남자여자연예인_갤러리,도태양잦 도태한녀충,개한녀 개새끼들,도태양잦 도태한녀충 개한녀 개새끼들,2025-11-15T12:04:48
dcinside_국내연예-남자여자연예인_갤러리,한녀충,ㅋㅋㅋㅋㅋㅋ,한녀충 ㅋㅋㅋㅋㅋㅋ,2025-11-15T12:03:41
dcinside_국내연예-남자여자연예인_갤러리,개한녀들,꼴페미 도태 정신병자들,개한녀들 꼴페미 도태 정신병자들,2025-11-15T12:03:10
dcinside_국내연예-남자여자연예인_갤러리,삼폐남이 배우 나나 집 강도짓하러 갔다가 제압 당했대 ㅋㅋㅋ,망신살도 참 ㅅㅂ 또 기사제목에 성별 뺐더라,삼폐남이 배우 나나 집 강도짓하러 갔다가 제압 당했대 ㅋㅋㅋ 망신살도 참 ㅅㅂ 또 기사제목에 성별 뺐더라,2025-11-15T11:52:41
dcinside_국내연예-남자여자연예인_갤러리,짹 백래시 ㅈㄴ 심하노,딴건 그렇다치고 슴 궁디 이거 다 봊 얘기잖아 잦찐따 얘긴 1도 없고 봊 품평밖에 없노,짹 백래시 ㅈㄴ 심하노 딴건 그렇다치고 슴 궁디 이거 다 봊 얘기잖아 잦찐따 얘긴 1도 없고 봊 품평밖에 없노,2025-11-15T11:51:17
dcinside_국내연예-남자여자연예인_갤러리,내키도 165따린데 김치혐플에게서 웃참과 불쾌함을 느끼긔,방금 길바닥 혐플들 지나치는데 하 잦키 160 봊키 150 ㅇㅈㄹ났긔 저 병신들 그와중에 수치스러운 줄도 모르는지 아님 지들딴에 어떤 야합 어필 생존전략인지 뭔지 커플룩 맞춰입었는데 자댕이는 키도 좆만한 새끼가 어깨까지 썰려서 더 볼품없고 띵잦년은 허리짧아서 더 빈티 지리고 응딩이 스머프같긔 씨발 둘 다 관상도 저학력 찐따야 개멍청하게 생김 저 열등종 장애련들 제발 좆기는 까지 말았으면 하긔 시발 쟤네 보면서 불쾌한것도 미개인 물고빨고 떡치는거 수치스러워서 그런 건데 저 병신들은 땅딸보답게 관점도 즈그 납작하고 천박한 피해의식에만 갇혀있어서 무지성 질투 질투 타령하는것도 존나질려 짚신도 짝은 있겠지 근데 난 사람이지 신발이 아님 ㅇㅇ 그리고 2025년에 땅딸보 숏팔 숏다리 짚신ㅌㅊ 초라한 삶을 누가 원하긔 저런 피그미 유전자는 거세나 당했으면,내키도 165따린데 김치혐플에게서 웃참과 불쾌함을 느끼긔 방금 길바닥 혐플들 지나치는데 하 잦키 160 봊키 150 ㅇㅈㄹ났긔 저 병신들 그와중에 수치스러운 줄도 모르는지 아님 지들딴에 어떤 야합 어필 생존전략인지 뭔지 커플룩 맞춰입었는데 자댕이는 키도 좆만한 새끼가 어깨까지 썰려서 더 볼품없고 띵잦년은 허리짧아서 더 빈티 지리고 응딩이 스머프같긔 씨발 둘 다 관상도 저학력 찐따야 개멍청하게 생김 저 열등종 장애련들 제발 좆기는 까지 말았으면 하긔 시발 쟤네 보면서 불쾌한것도 미개인 물고빨고 떡치는거 수치스러워서 그런 건데 저 병신들은 땅딸보답게 관점도 즈그 납작하고 천박한 피해의식에만 갇혀있어서 무지성 질투 질투 타령하는것도 존나질려 짚신도 짝은 있겠지 근데 난 사람이지 신발이 아님 ㅇㅇ 그리고 2025년에 땅딸보 숏팔 숏다리 짚신ㅌㅊ 초라한 삶을 누가 원하긔 저런 피그미 유전자는 거세나 당했으면,2025-11-15T11:15:21
dcinside_국내연예-남자여자연예인_갤러리,한남은 성범죄 99프로가 남자여도 잠재적가해자 취급,하지말라는데,한남은 성범죄 99프로가 남자여도 잠재적가해자 취급 하지말라는데,2025-11-15T11:14:38
dcinside_국내연예-남자여자연예인_갤러리,이런 줌은 진심 50대 이상일거같아 애미뻘,통ㅂㅔ가 뭔지도 모르나봐 뭔 통베가 욕하는게 저런여자뿐이였대 시발ㅋㅋ,이런 줌은 진심 50대 이상일거같아 애미뻘 통ㅂㅔ가 뭔지도 모르나봐 뭔 통베가 욕하는게 저런여자뿐이였대 시발ㅋㅋ,2025-11-15T11:13:53
dcinside_국내연예-남자여자연예인_갤러리,한남의 기괴함,,한남의 기괴함,2025-11-15T11:13:36
dcinside_국내연예-남자여자연예인_갤러리,한국남자 비율,놀랍게도 합성이 아니래긔,한국남자 비율 놀랍게도 합성이 아니래긔,2025-11-15T11:11:02
dcinside_국내연예-남자여자연예인_갤러리,한남들 자의식과잉,"가만히 있는데 시크한척, 한남에 대한 도전으로 받아들이는 자의식과잉 단답하면 ""이 년이 날 무시해?"" 바로 도태한남 모여서 물어뜯기 한녀 너 나한테 말 안걸면 동남아로 아동 성매매하러 갈거야!!","한남들 자의식과잉 가만히 있는데 시크한척, 한남에 대한 도전으로 받아들이는 자의식과잉 단답하면 ""이 년이 날 무시해?"" 바로 도태한남 모여서 물어뜯기 한녀 너 나한테 말 안걸면 동남아로 아동 성매매하러 갈거야!!",2025-11-15T11:09:20
dcinside_국내연예-남자여자연예인_갤러리,외남들이 한식보고 설거지 다 어떻게 하냐고 하는데,갑자기 존나 열뻗치더라. 저들은 처음 보자마자 생각하는걸 1000년을 모르쇠하며 봊 부려먹는게. 왜 이딴 나라에서 태어나가지고,외남들이 한식보고 설거지 다 어떻게 하냐고 하는데 갑자기 존나 열뻗치더라. 저들은 처음 보자마자 생각하는걸 1000년을 모르쇠하며 봊 부려먹는게. 왜 이딴 나라에서 태어나가지고,2025-11-15T10:57:30
dcinside_국내연예-남자여자연예인_갤러리,줌들이 어장으로 욕하는거 질투나서 그렇긔,회사 다녀보면서 느낀거긔ㅋㅋㅋㅋㅋㅋ 오히려 회사다니기 전에는 페미니즘관점으로 봊 인권이나 범죄방지때문에 저러나 싶었는데 회사 다니면서 아닌걸 알았긔 왜 울빌같은 읍판이 줌사이에서 유행하겠긔?ㅋㅋㅋ 다 이유가 있는거긔 솔직히 4050줌들 80퍼센트는 키위줌감성이야,줌들이 어장으로 욕하는거 질투나서 그렇긔 회사 다녀보면서 느낀거긔ㅋㅋㅋㅋㅋㅋ 오히려 회사다니기 전에는 페미니즘관점으로 봊 인권이나 범죄방지때문에 저러나 싶었는데 회사 다니면서 아닌걸 알았긔 왜 울빌같은 읍판이 줌사이에서 유행하겠긔?ㅋㅋㅋ 다 이유가 있는거긔 솔직히 4050줌들 80퍼센트는 키위줌감성이야,2025-11-15T10:55:40
dcinside_국내연예-남자여자연예인_갤러리,잦배슬판 좆망,어차피 네웹원작이라 망하길 바랐는데 망할듯 와꾸가 개연성인 보적보유도 로관 연하잦주가 이모양,잦배슬판 좆망 어차피 네웹원작이라 망하길 바랐는데 망할듯 와꾸가 개연성인 보적보유도 로관 연하잦주가 이모양,2025-11-15T10:52:00
dcinside_국내연예-남자여자연예인_갤러리,남자들이 어린여자 좋아하는 것은 어쩔 수가 없다,여자들이 돈 많은 남자 좋아하는 거랑 똑같아. 여자가 어려야 출산 잘하거든. 벌써 여자들 30넘으면 노산 시작인데 출산 생각하면 20대 여자랑 결혼해야지 별 수 있냐? 솔직히 애 안 낳을 꺼면 모하러 결혼하냐? 스트레스 안 받고 혼자 살고 말지. 그래서 여자들 옛날에 여고생 나이때 시집 보냈던 거다. 물론 남자들 중에서도 나이 많은 여자 좋아하는 특이 취향인 놈들 소수 있지만 이런 남자들 소수이고 남자들 대부분 어린 여자 선호할 수 밖에 없다. 여자들이 나이 약간 더 많은 남자 선호하는 거랑 비슷해. 남자가 나이가 있어야 돈이 생기니까 그런 것인데 마찬가지로 여자가 어려야 출산 잘하니까 어린 여자 선호할 수 밖에 없는거다. 30넘으면 벌써 노산 시작인데 가능하면 20대 여자랑 결혼해야지.,남자들이 어린여자 좋아하는 것은 어쩔 수가 없다 여자들이 돈 많은 남자 좋아하는 거랑 똑같아. 여자가 어려야 출산 잘하거든. 벌써 여자들 30넘으면 노산 시작인데 출산 생각하면 20대 여자랑 결혼해야지 별 수 있냐? 솔직히 애 안 낳을 꺼면 모하러 결혼하냐? 스트레스 안 받고 혼자 살고 말지. 그래서 여자들 옛날에 여고생 나이때 시집 보냈던 거다. 물론 남자들 중에서도 나이 많은 여자 좋아하는 특이 취향인 놈들 소수 있지만 이런 남자들 소수이고 남자들 대부분 어린 여자 선호할 수 밖에 없다. 여자들이 나이 약간 더 많은 남자 선호하는 거랑 비슷해. 남자가 나이가 있어야 돈이 생기니까 그런 것인데 마찬가지로 여자가 어려야 출산 잘하니까 어린 여자 선호할 수 밖에 없는거다. 30넘으면 벌써 노산 시작인데 가능하면 20대 여자랑 결혼해야지.,2025-11-15T10:28:41
dcinside_국내연예-남자여자연예인_갤러리,지방좆울인데 한녀랑 한남충들 차이봐 존나 비교돼,세금 낭비하는 의전 다 없애버리고 개좆방 김천 지역축제 2회 연속 성공시킨 젊은 한녀 좆울 세금 펑펑 쓰면서 딴따라한테 3천만원 주고 개틀딱 단체복이나 맞추고 노는 개한남 좆울 한녀들 많던데 지방선거 아묻따 한녀만 찍으시긔 제발,지방좆울인데 한녀랑 한남충들 차이봐 존나 비교돼 세금 낭비하는 의전 다 없애버리고 개좆방 김천 지역축제 2회 연속 성공시킨 젊은 한녀 좆울 세금 펑펑 쓰면서 딴따라한테 3천만원 주고 개틀딱 단체복이나 맞추고 노는 개한남 좆울 한녀들 많던데 지방선거 아묻따 한녀만 찍으시긔 제발,2025-11-15T10:07:40
dcinside_국내연예-남자여자연예인_갤러리,아 ㄹㅇ 한국남성 80프로는 턱 다 이렇게 생김,이거 잦호르몬 부족 골격문제라서 살빼도 소용 없음 갓양은 무턱잦 가차없이 조롱하는데 똥양은 이상하게 봊들이 정병 처먹더긔 능봊들 무턱정병 존아 심함 근데 턱 동그란 건 봊특성이라 딱히 정병처먹을 이유가 없긔 잦들은 잦호르몬 부족 광고하는거라서 문제고 ㅇㅇ,아 ㄹㅇ 한국남성 80프로는 턱 다 이렇게 생김 이거 잦호르몬 부족 골격문제라서 살빼도 소용 없음 갓양은 무턱잦 가차없이 조롱하는데 똥양은 이상하게 봊들이 정병 처먹더긔 능봊들 무턱정병 존아 심함 근데 턱 동그란 건 봊특성이라 딱히 정병처먹을 이유가 없긔 잦들은 잦호르몬 부족 광고하는거라서 문제고 ㅇㅇ,2025-11-15T09:57:25
dcinside_국내연예-남자여자연예인_갤러리,아시발 양잦들 소추 조롱 잘한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"나 좀 소추인듯=나 한남인듯 거리고 멋글은 북괴=한남 일체, 한남관련된 것만 보면 승급전하는 카레잦ㅋㅋㅋㅋㅋ","아시발 양잦들 소추 조롱 잘한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나 좀 소추인듯=나 한남인듯 거리고 멋글은 북괴=한남 일체, 한남관련된 것만 보면 승급전하는 카레잦ㅋㅋㅋㅋㅋ",2025-11-15T09:50:38
dcinside_국내연예-남자여자연예인_갤러리,나솔 띵잦이랑 젖괴만 보는거같긔,못생겨서 기분 나빠져서 1분 보다가 껐긔,나솔 띵잦이랑 젖괴만 보는거같긔 못생겨서 기분 나빠져서 1분 보다가 껐긔,2025-11-15T09:36:37
dcinside_국내연예-남자여자연예인_갤러리,덬창은 사실상 잦초긔,한국남자에게 사과해 ㅇㅈㄹ하는게 덬창이긔 유충앰들 띠니도 존아싫은데 덬창은 똑같이 병신짓해도 유충앱들보다 유충앰들 끠떡만드는거만 좋아하고 앱들은 패지도 않는게 로이 잦초같다니까,덬창은 사실상 잦초긔 한국남자에게 사과해 ㅇㅈㄹ하는게 덬창이긔 유충앰들 띠니도 존아싫은데 덬창은 똑같이 병신짓해도 유충앱들보다 유충앰들 끠떡만드는거만 좋아하고 앱들은 패지도 않는게 로이 잦초같다니까,2025-11-15T09:36:09
dcinside_국내연예-남자여자연예인_갤러리,북괴 보니까 그래도 한남이 나은거같긔,심연도 있군아,북괴 보니까 그래도 한남이 나은거같긔 심연도 있군아,2025-11-15T08:17:19
dcinside_국내연예-남자여자연예인_갤러리,이게 봊초 댓글이라니,"한남은 데폭 살인마 수만명 나와도 저런애땜에 남자가 싸잡아 욕먹는다, 페미들이 욕하는게 저런애다 하는 놈 한명도 못봤긔 그냥 무조건 한남편만 듦 근데 고작 무슨 한남이 쓴 주작 어장봊 글에 이런댓 달리고 저런 여자땜에 여자가 싸잡히는거다 하면서 223344 거리고 있긔 통베가 무슨 어장봊만 팼음? 한녀면 다 김치녀거렸는데 잦 욕먹는글은 무조건 주작 주작 달리는데 이런 한남 망상글엔 봊혐하면서 년년거리는 여초 ㄷㄷ 그리고 저게 사실이라쳐도 고백받고 데이트해준거도 아니고 한남이 봊 꼬시려고 지가 좋아서 해놓고 봊이 썅년 이란 논리 ㄷ","이게 봊초 댓글이라니 한남은 데폭 살인마 수만명 나와도 저런애땜에 남자가 싸잡아 욕먹는다, 페미들이 욕하는게 저런애다 하는 놈 한명도 못봤긔 그냥 무조건 한남편만 듦 근데 고작 무슨 한남이 쓴 주작 어장봊 글에 이런댓 달리고 저런 여자땜에 여자가 싸잡히는거다 하면서 223344 거리고 있긔 통베가 무슨 어장봊만 팼음? 한녀면 다 김치녀거렸는데 잦 욕먹는글은 무조건 주작 주작 달리는데 이런 한남 망상글엔 봊혐하면서 년년거리는 여초 ㄷㄷ 그리고 저게 사실이라쳐도 고백받고 데이트해준거도 아니고 한남이 봊 꼬시려고 지가 좋아서 해놓고 봊이 썅년 이란 논리 ㄷ",2025-11-15T07:15:27
dcinside_국내연예-남자여자연예인_갤러리,좆기면 몰라도 다큰 성인 남자 교육시킨다고,인식이 고쳐지겠노 ㅅㅂ 덬창 개줌년들 능지실환가,좆기면 몰라도 다큰 성인 남자 교육시킨다고 인식이 고쳐지겠노 ㅅㅂ 덬창 개줌년들 능지실환가,2025-11-15T07:06:20
dcinside_국내연예-남자여자연예인_갤러리,북젖괴들 저래서 다시 북괴로 돌아가는 놈들,은근 있다잖아 천국인줄 알고 탈북했더니 생각보다 달라서ㅋㅋㅋㅋㅋ,북젖괴들 저래서 다시 북괴로 돌아가는 놈들 은근 있다잖아 천국인줄 알고 탈북했더니 생각보다 달라서ㅋㅋㅋㅋㅋ,2025-11-15T07:05:17
dcinside_국내연예-남자여자연예인_갤러리,요즘 젖괴가 가장 긁히는 단어.,식민지 남성성이긔윤 디시펨코 인셀한남젖괴들 허구헌날 방구석에서 한녀욕하잖음;; 근데 식민지 남성성 그만 부려;; 이러면 ㅈㄴ 부들딱거리긔윤,요즘 젖괴가 가장 긁히는 단어. 식민지 남성성이긔윤 디시펨코 인셀한남젖괴들 허구헌날 방구석에서 한녀욕하잖음;; 근데 식민지 남성성 그만 부려;; 이러면 ㅈㄴ 부들딱거리긔윤,2025-11-15T06:54:01
dcinside_국내연예-남자여자연예인_갤러리,조팔 완화안 되살아나서 통과됐다고 하긔,지난달에 한번 엎어졌다가 윾럽 극우들 로비질 때문에 수정 및 완화안이 되살아나서 이번주에 통과됐다고 하긔 이러면 개입 필요한 나라들의 봊들에게는 더 안 좋은 상황일건데 ://../-//2025/------------ - - ..,조팔 완화안 되살아나서 통과됐다고 하긔 지난달에 한번 엎어졌다가 윾럽 극우들 로비질 때문에 수정 및 완화안이 되살아나서 이번주에 통과됐다고 하긔 이러면 개입 필요한 나라들의 봊들에게는 더 안 좋은 상황일건데 ://../-//2025/------------ - - ..,2025-11-15T06:38:58
dcinside_국내연예-남자여자연예인_갤러리,아래 탈북한남 덬창 반응봐,한남한정 이해력 미침 저 잦 말 다르게 말하면 = 요즘 흑인이나 동양인이 백인보다 대우 받는거 같아요. 옛날에는 흑인 인권이 백인보다 훨씬 낮았어요. 이제 백인이 흑인이나 동양인을 때리면 잡혀가요. 그리고 흑인이 잘못해도 경찰서가 백인 대신 흑인 말을 믿어주잖아요. 옛날엔 그런거 없었어요. 백인이 인권 제일 쎄니까. 원래 백인이 왕이였는데 이제 반대예요. “흑인이랑 동양인이 상전이에요” 해외에서 인종차별로 하면 좆되는말을 여자로는 막하긔,아래 탈북한남 덬창 반응봐 한남한정 이해력 미침 저 잦 말 다르게 말하면 = 요즘 흑인이나 동양인이 백인보다 대우 받는거 같아요. 옛날에는 흑인 인권이 백인보다 훨씬 낮았어요. 이제 백인이 흑인이나 동양인을 때리면 잡혀가요. 그리고 흑인이 잘못해도 경찰서가 백인 대신 흑인 말을 믿어주잖아요. 옛날엔 그런거 없었어요. 백인이 인권 제일 쎄니까. 원래 백인이 왕이였는데 이제 반대예요. “흑인이랑 동양인이 상전이에요” 해외에서 인종차별로 하면 좆되는말을 여자로는 막하긔,2025-11-15T06:12:53
dcinside_국내연예-남자여자연예인_갤러리,왜 한남들은 고양이 개 판다 눈사람이 주적인거노,동물과 눈에게도 경쟁심 느끼는거긔?,왜 한남들은 고양이 개 판다 눈사람이 주적인거노 동물과 눈에게도 경쟁심 느끼는거긔?,2025-11-15T06:06:04
dcinside_국내연예-남자여자연예인_갤러리,백래시가 요즘 심한거같다노,서양은 이미 다른 챕터 넘어가서 공부하고있는데 한국만 계속 페미니즘 초반 기초만 도돌이표된다노 아직도 탈코가 강요라느니 남혐여혐 똑같다느니 이런 백래시가 심하긔 솔직히 찢 되고 나서 백래시 더 심한 것 같긔,백래시가 요즘 심한거같다노 서양은 이미 다른 챕터 넘어가서 공부하고있는데 한국만 계속 페미니즘 초반 기초만 도돌이표된다노 아직도 탈코가 강요라느니 남혐여혐 똑같다느니 이런 백래시가 심하긔 솔직히 찢 되고 나서 백래시 더 심한 것 같긔,2025-11-15T05:33:28
dcinside_국내연예-남자여자연예인_갤러리,김치 오니까 여성인권이 너무 높다는 탈북남,대우=여자 폭행하면 김치는 잡혀가니까 여자가 왕인거다 ???ㅋㅋㅋㅋㅋㅋㅋㅋ걍 한남은 다 남북 안가리고 쓰레기군아 싹다 전쟁으로 죽였여야,김치 오니까 여성인권이 너무 높다는 탈북남 대우=여자 폭행하면 김치는 잡혀가니까 여자가 왕인거다 ???ㅋㅋㅋㅋㅋㅋㅋㅋ걍 한남은 다 남북 안가리고 쓰레기군아 싹다 전쟁으로 죽였여야,2025-11-15T05:09:01
dcinside_국내연예-남자여자연예인_갤러리,이제는 ㄹㅇ 시대에뒤떨어진 촌스러워진 아.이.템들,코르셋이라서 메갈 이후 촌스러워진 아.이.템 모음 하.이.힐 스.키니.진 테.니스 스커.트 나.미.리 패.딩 보통 격식있는 자리에 입고간다고 말하지만 봊 옷에는 허리라인이 들어가야만 격식이 생기는 매직 탈 코 만 세,이제는 ㄹㅇ 시대에뒤떨어진 촌스러워진 아.이.템들 코르셋이라서 메갈 이후 촌스러워진 아.이.템 모음 하.이.힐 스.키니.진 테.니스 스커.트 나.미.리 패.딩 보통 격식있는 자리에 입고간다고 말하지만 봊 옷에는 허리라인이 들어가야만 격식이 생기는 매직 탈 코 만 세,2025-11-15T04:33:06
